song_id,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,tempo,kmeans_labels,agglo_labels,gaussian_labels
6841,0.43016194331983804,0.7341971957904458,0.055696202531645575,0.0019548792303446085,0.010456852791878172,0.16274309109518936,0.3346733668341708,0.5414087273361387,6,3,8
6842,0.5161943319838057,0.9177515851125153,0.0790436005625879,0.008917562316619073,1.7766497461928932e-05,0.1975435005117707,0.46130653266331656,0.5656248135723889,6,8,0
6843,0.49190283400809715,0.6188488090579978,0.040365682137834036,0.09626391709167961,3.279187817258883e-06,0.0992835209825998,0.41909547738693465,0.6333490888565618,6,1,4
6844,0.5748987854251012,0.8024031983800674,0.09662447257383966,0.04530514957619258,0.0,0.338792221084954,0.5527638190954773,0.5282107997228251,2,8,6
6845,0.6811740890688259,0.7432244608390722,0.07721518987341772,0.15035084657346384,0.0010253807106598985,0.15660184237461616,0.6070351758793969,0.5687636809185317,4,0,2
6846,0.6943319838056681,0.5255670702221921,0.04824191279887482,0.6548930992020483,0.05776649746192893,0.13101330603889458,0.09557788944723618,0.573338901304649,0,5,9
6847,0.8107287449392713,0.9879636466018314,0.09099859353023909,0.020683487647917664,7.31979695431472e-06,0.29273285568065505,0.7256281407035174,0.5873536686659354,1,6,0
6848,0.5627530364372471,0.8886637310669414,0.15471167369901548,0.01886713553845476,0.0,0.16479017400204707,0.27738693467336684,0.5963434948809845,6,3,6
6849,0.5010121457489879,0.44432168478455475,0.03727144866385373,0.4581216206769004,9.401015228426395e-05,0.09416581371545546,0.33869346733668343,0.3819505949622096,7,2,3
6850,0.45546558704453444,0.32997632750195416,0.0620253164556962,0.8254283805905098,0.0011065989847715736,0.12589559877175024,0.26733668341708544,0.3298747665352686,0,5,1
6851,0.5678137651821863,0.3731065938453912,0.22644163150492264,0.3229042969724398,0.0006771573604060913,0.1187308085977482,0.6301507537688442,0.4915585577730562,3,0,5
6852,0.6417004048582996,0.9518545864073259,0.11617440225035162,0.4984850008871871,0.0010253807106598985,0.2640736949846469,0.33768844221105526,0.5965913001977853,6,3,5
6853,0.6336032388663968,0.7512486964378512,0.06230661040787623,0.00519404049222012,0.0,0.20777891504605936,0.6030150753768844,0.4131602979170586,4,8,0
6854,0.7661943319838057,0.7331941663405984,0.07552742616033754,0.28556817027792447,7.786802030456851e-05,0.08157625383828046,0.6733668341708543,0.5508620412733521,4,0,1
6855,0.25,0.7221608423922773,0.05428973277074543,0.09454847343274243,5.9492385786802026e-05,0.1105424769703173,0.4472361809045226,0.6638107868736605,6,3,4
6856,0.6852226720647774,0.46137318543196015,0.043319268635724335,0.8234102115799955,8.31472081218274e-05,0.11975435005117707,0.5889447236180904,0.5407387351833071,0,5,3
6857,0.659919028340081,0.8535577003222833,0.05175808720112517,0.2835500012674102,0.0,0.8915046059365404,0.5527638190954773,0.5648263297738088,2,7,5
6858,0.701417004048583,0.8184516695776252,0.0379746835443038,0.1967687338152936,0.0,0.0292732855680655,0.5919597989949748,0.578524457008072,4,0,4
6859,0.4564777327935223,0.9538606453070206,0.09071729957805907,0.0003807074021434247,2.4263959390862944e-06,0.25486182190378714,0.44422110552763816,0.7437142345798552,6,3,0
6860,0.7257085020242915,0.7943789627812883,0.05527426160337553,0.2008050718363223,0.0,0.42067553735926305,0.5155778894472361,0.5826866685328548,2,0,1
6861,0.7469635627530364,0.6228609268573874,0.06835443037974683,0.4278490855191853,7.50253807106599e-06,0.6960081883316274,0.7185929648241205,0.5229977100953133,9,7,5
6862,0.5597165991902835,0.40720959514020194,0.03938115330520394,0.05287328336562135,0.6964467005076143,0.1156601842374616,0.2321608040201005,0.49888258158072246,5,4,9
6863,0.5435222672064778,0.6760214876992982,0.038959212376933894,0.008877198936408787,0.0,0.25895598771750256,0.3316582914572864,0.6241114573247121,6,3,0
6864,0.6123481781376519,0.8415213469241148,0.052039381153305204,0.011702635551128859,0.00033197969543147205,0.10337768679631526,0.39999999999999997,0.5939939333587256,6,3,2
6865,0.5718623481781376,0.8966879666657205,0.2461322081575246,0.007837841895993902,0.0,0.4892528147389969,0.7407035175879396,0.8363980120506807,2,1,6
6866,0.5495951417004049,0.8726152598693835,0.06019690576652602,0.36124950817221213,0.0009532994923857867,0.7983623336745138,0.757788944723618,0.46258828064411023,9,9,5
6867,0.8046558704453441,0.8194546990274726,0.07693389592123769,0.004174865141910379,0.0,0.44933469805527126,0.7507537688442211,0.5192439184445168,2,6,0
6868,0.15182186234817813,0.4553550087328759,0.04824191279887482,0.04015881859938102,0.018883248730964464,0.14943705220061412,0.10552763819095476,0.3843093344591648,7,2,8
6869,0.631578947368421,0.828481964076099,0.040365682137834036,0.11402380438420578,0.0,0.08372569089048104,0.528643216080402,0.5064773556419304,4,0,2
6870,0.9271255060728746,0.5245640407723446,0.07327707454289732,0.4359217615612427,1.1472081218274112e-05,0.03766632548618219,0.8844221105527638,0.49360983511768447,3,0,1
6871,0.23076923076923078,0.4954761867267708,0.04149085794655415,0.7184654230332499,0.0,0.13408393039918115,0.20100502512562812,0.4401802554230358,0,5,3
6872,0.77834008097166,0.39116112394264396,0.054992967651195504,0.3683130997090123,0.010558375634517765,0.056601842374616164,0.6130653266331657,0.4500741121456727,3,1,9
6873,0.7105263157894737,0.7071154006445667,0.07637130801687764,0.2603410576464953,6.020304568527919e-06,0.07768679631525077,0.7467336683417085,0.7108754411164087,8,0,1
6874,0.8906882591093117,0.6870548116476193,0.05935302390998594,0.04449788197198685,0.8893401015228426,0.1074718526100307,0.9678391959798994,0.46285903089765174,5,4,9
6875,0.618421052631579,0.9508515569574786,0.1059071729957806,0.0018438799347663196,0.10101522842639593,0.08689866939611054,0.7939698492462312,0.6103536732549227,1,6,8
6876,0.9159919028340081,0.5606731009668502,0.15471167369901548,0.25125929709918077,0.0,0.053838280450358246,0.8914572864321607,0.4131511199423623,8,0,5
6877,0.472672064777328,0.7171456951430405,0.05963431786216596,0.20887774787837962,0.0,0.10133060388945753,0.5386934673366834,0.7978688742755136,6,0,4
6878,0.5222672064777328,0.47040045048058643,0.0420534458509142,0.16145077613129272,7.360406091370558e-05,0.12896622313203684,0.1587939698492462,0.5504719773487584,7,2,4
6879,0.659919028340081,0.6108245734592188,0.052039381153305204,0.26538648017278116,0.0010253807106598985,0.2262026612077789,0.48442211055276374,0.4404785396006663,4,1,1
6880,0.8107287449392713,0.7973880511308304,0.07088607594936709,0.042076079159369645,0.0001147208121827411,0.061105424769703175,0.757788944723618,0.36265849215053714,8,6,2
6881,0.8906882591093117,0.6479366631035717,0.23347398030942335,0.1806233817311789,0.0,0.26509723643807576,0.6693467336683416,0.5689655963618507,4,6,6
6882,0.24898785425101214,0.17149767442606906,0.04191279887482419,0.8597372537692536,0.0,0.18730808597748208,0.20603015075376882,0.37278638722793034,0,5,1
6883,0.4625506072874494,0.5626791598665449,0.04078762306610408,0.557011902192103,0.5126903553299492,0.35823950870010235,0.6341708542713568,0.3734655573554583,9,4,9
6884,0.458502024291498,0.4974822456264656,0.06371308016877637,0.5590300712026173,2.6903553299492384e-05,0.06673490276356192,0.5035175879396985,0.3716804412770233,0,2,1
6885,0.72165991902834,0.8886637310669414,0.051195499296765125,0.006061853166741286,0.0,0.2804503582395087,0.48241206030150746,0.5967197918435337,6,3,0
6886,0.798582995951417,0.7181487245928878,0.06075949367088608,0.13016915646832047,1.0862944162436546e-05,0.05834186284544524,0.6140703517587939,0.5777810410576698,4,0,2
6887,0.5657894736842106,0.5446246297692922,0.4247538677918425,0.001339337682137735,2.030456852791878e-05,0.046775844421699075,0.33869346733668343,0.3485703009916801,4,1,6
6888,0.5718623481781376,0.9689060870547314,0.06146272855133615,0.12209648042626313,0.04010152284263959,0.10542476970317297,0.9527638190954772,0.5602189864762542,1,6,8
6889,0.5323886639676113,0.5566609831674607,0.06413502109704641,0.5368302120869596,0.0,0.38485158648925283,0.7396984924623115,0.5672676710430309,3,0,1
6890,0.4797570850202429,0.6609760459515875,0.04106891701828411,0.012610811605860313,0.0,0.14534288638689866,0.07537688442211055,0.3806886234414651,7,2,4
6891,0.5435222672064778,0.8174486401277778,0.04894514767932489,0.00041905261334319714,0.8192893401015229,0.1862845445240532,0.6944723618090451,0.6673488961190933,5,4,9
6892,0.5455465587044535,0.5035004223255498,0.044444444444444446,0.0370306566330838,0.0,0.09314227226202659,0.46834170854271356,0.3700513507684259,4,1,4
6893,0.6396761133603239,0.7041063122950245,0.20815752461322082,0.011500818650077425,0.0,0.09825997952917093,0.5256281407035176,0.7478122002817638,4,1,6
6894,0.6801619433198381,0.7402153724895301,0.07116736990154711,0.017958959483723308,6.852791878172589e-05,0.08259979529170933,0.39396984924623113,0.4953261163858971,4,3,2
6895,0.6244939271255061,0.5536518948179185,0.04655414908579465,0.6700293667809059,0.0,0.548618219037871,0.8924623115577889,0.477805362690615,9,9,5
6896,0.37044534412955465,0.4734095388301286,0.03684950773558369,0.0076864792202053275,0.0010761421319796954,0.5373592630501535,0.40100502512562813,0.367334670258314,2,7,1
6897,0.659919028340081,0.37912477054447546,0.036286919831223625,0.4732578882557579,0.0063248730964467,0.0962128966223132,0.5608040201005026,0.47040332609802993,3,2,9
6898,0.45040485829959515,0.6730123993497561,0.05443037974683544,0.16649619865757856,1.5837563451776648e-05,0.06867963152507678,0.26834170854271355,0.5768907775121264,7,2,4
6899,0.7510121457489879,0.7151396362433456,0.042616033755274264,0.020683487647917664,0.0,0.0481064483111566,0.8834170854271356,0.5508253293745669,8,6,2
6900,0.5961538461538461,0.879636466018315,0.06469760900140648,0.0012182475415068747,0.013197969543147206,0.16069600818833163,0.44522613065326627,0.6102022366724335,6,8,8
6901,0.7257085020242915,0.9919757644012209,0.04120956399437412,0.15943260712077836,5.137055837563451e-05,0.2661207778915046,0.7407035175879396,0.5920069018369716,1,6,1
6902,0.667004048582996,0.7883607860822041,0.03811533052039381,0.5085758459397588,0.0,0.3592630501535312,0.9537688442211054,0.4801962250990074,3,9,1
6903,0.6912955465587045,0.6659911932008244,0.04669479606188467,0.5428847191185026,0.0,0.0563971340839304,0.8703517587939698,0.49098034536718776,3,9,4
6904,0.25809716599190285,0.13137649643217408,0.04542897327707455,0.7194745075385071,0.001035532994923858,0.09723643807574206,0.11055276381909547,0.7945097355366589,0,5,3
6905,0.520242914979757,0.7061123711947194,0.03670886075949367,0.051965107310889894,0.0022233502538071066,0.2210849539406346,0.3879396984924623,0.3532373011247607,6,3,1
6906,0.7327935222672065,0.7061123711947194,0.07187060478199718,0.11402380438420578,0.004314720812182741,0.4646878198567042,0.9648241206030149,0.4932518941045279,8,6,8
6907,0.5546558704453441,0.8756243482189255,0.08691983122362869,0.0012989743019274482,4.619289340101523e-05,0.12896622313203684,0.32964824120603015,0.5594801595132002,6,3,0
6908,0.5657894736842106,0.8475395236231991,0.05330520393811534,0.22401401545723718,0.0,0.1555783009211873,0.30552763819095474,0.4355637341507849,6,3,4
6909,0.7449392712550608,0.2627733543621801,0.06652601969057666,0.6548930992020483,2e-06,0.13920163766632546,0.7417085427135678,0.5809474423279014,3,5,1
6910,0.6356275303643725,0.7733153443344934,0.07538677918424753,0.011803544001654577,0.0010010152284263957,0.195496417604913,0.7969849246231155,0.5602740543244321,1,6,0
6911,0.6923076923076924,0.9237697618115995,0.05822784810126582,0.038039741138340966,0.00036345177664974613,0.044012282497441144,0.778894472361809,0.4680354086263784,1,6,2
6912,0.520242914979757,0.8254728757265568,0.09043600562587904,0.016243515824786118,0.0,0.07574206755373591,0.7798994974874371,0.48517068738441477,1,6,0
6913,0.5080971659919028,0.9147424967629731,0.07932489451476793,2.2986945029758305e-05,0.00017563451776649746,0.0962128966223132,0.7236180904522612,0.5358147517587293,1,8,0
6914,0.575910931174089,0.9187546145623626,0.07088607594936709,5.658945905482203e-05,0.009583756345177665,0.14227226202661206,0.20301507537688443,0.6240334445397934,6,3,8
6915,0.729757085020243,0.7422214313892248,0.05808720112517581,0.11402380438420578,4.131979695431472e-05,0.0744114636642784,0.7195979899497487,0.480980941935543,8,0,2
6916,0.729757085020243,0.8044092572797621,0.08199718706047819,0.09293393822433095,0.0,0.698055271238485,0.7276381909547738,0.5691353888937327,2,7,5
6917,0.507085020242915,0.4312823019365389,0.03909985935302391,0.814328451032681,0.0007766497461928933,0.44319344933469806,0.37587939698492456,0.3685736968423177,0,5,1
6918,0.5728744939271254,0.9558667042067155,0.05527426160337553,0.05509326927718712,2.9035532994923857e-05,0.05291709314227227,0.8914572864321607,0.5703377035789512,1,6,2
6919,0.7580971659919028,0.9879636466018314,0.0571026722925457,0.029058889041552162,0.4121827411167513,0.11668372569089047,0.9678391959798994,0.5390912887253169,1,4,9
6920,0.6022267206477733,0.613833661808761,0.03909985935302391,0.05600144533191857,0.0,0.09518935516888433,0.48944723618090447,0.4307361194605186,4,1,4
6921,0.5293522267206477,0.8044092572797621,0.13839662447257384,0.19575964931003645,8.050761421319796e-06,0.3326509723643808,0.41507537688442203,0.33948410604231954,6,0,6
6922,0.472672064777328,0.4724065093802812,0.05485232067510549,0.5771935922972462,0.8365482233502537,0.112589559877175,0.7979899497487437,0.6064989238824667,5,4,9
6923,0.6255060728744939,0.6038033673102872,0.052461322081575244,0.4672033812242149,1.0355329949238577e-06,0.8638689866939611,0.9135678391959798,0.5011862532294998,9,9,5
6924,0.6153846153846154,0.5807336899637976,0.2222222222222222,0.24217753655186622,0.0,0.13408393039918115,0.9537688442211054,0.8304828073589,8,0,6
6925,0.6771255060728746,0.8345001407751832,0.09592123769338959,0.010693551045871691,0.0,0.08679631525076764,0.7035175879396984,0.5187161848994781,1,6,0
6926,0.3441295546558705,0.20961279352026924,0.039240506329113925,0.6851656343597634,0.00044974619289340096,0.09109518935516889,0.15175879396984923,0.6288840041668005,0,5,3
6927,0.520242914979757,0.8605789064712149,0.1260196905766526,0.012812628506911745,0.05360406091370558,0.24462640736949845,0.6030150753768844,0.4122425004474262,1,8,8
6928,0.409919028340081,0.7051093417448719,0.04894514767932489,0.4339035925507283,1.0456852791878172e-05,0.12589559877175024,0.6542713567839196,0.4995342177841615,3,0,4
6929,0.7742914979757085,0.4774216566295181,0.04627285513361463,0.05085511435510701,2.8020304568527915e-06,0.15660184237461616,0.9698492462311556,0.5232363374374176,8,0,2
6930,0.4564777327935223,0.9358061152097681,0.08157524613220817,0.0009024040913613809,0.00043756345177664975,0.28454452405322417,0.4331658291457286,0.5825260539756691,6,3,0
6931,0.7520242914979757,0.8435274058238096,0.054992967651195504,0.015738973572157533,0.0,0.12384851586489251,0.8180904522613064,0.45891250177823256,1,6,0
6932,0.6376518218623481,0.6960820766962456,0.035583684950773554,0.002832782749918345,0.0,0.061310133060388954,0.21708542713567838,0.44515471770844317,7,3,0
6933,0.45951417004048584,0.33699753365088575,0.03417721518987341,0.8567100002534821,2.639593908629441e-05,0.09211873080859773,0.20402010050251257,0.3468769646602084,0,5,3
6934,0.5688259109311742,0.9087243200638889,0.10661040787623068,0.10595112834214843,0.0,0.13613101330603888,0.6773869346733669,0.5697044233249048,1,8,6
6935,0.3107287449392713,0.4312823019365389,0.08846694796061884,0.29061359280421034,0.0010091370558375635,0.08884339815762538,0.30653266331658285,0.6664310986494609,7,2,1
6936,0.444331983805668,0.6790305760488403,0.054008438818565395,0.009290923583564226,0.0,0.12282497441146367,0.36582914572864317,0.5137600785634633,6,3,0
6937,0.6791497975708503,0.8104274339788463,0.09170182841068916,0.02017894539528908,0.0,0.12487205731832138,0.6402010050251256,0.5596545410324303,1,0,2
6938,0.6103238866396761,0.6720093698999087,0.0350210970464135,0.00411432007159495,1.6852791878172589e-06,0.1023541453428864,0.4472361809045226,0.4955876886647423,4,3,2
6939,0.8178137651821863,0.9729182048541208,0.07116736990154711,0.057414163639278606,6.223350253807106e-05,0.14534288638689866,0.8723618090452261,0.5246497455406515,1,6,2
6940,0.5910931174089068,0.7021002533953298,0.07116736990154711,0.5166485219818162,2.467005076142132e-05,0.12077789150460594,0.5517587939698493,0.7523782426931848,3,0,1
6941,0.4848178137651822,0.8565667886718255,0.0749648382559775,0.003660232044229224,0.0,0.08444216990788125,0.1658291457286432,0.5969630081729864,6,3,0
6942,0.6082995951417004,0.8615819359210624,0.03881856540084388,0.0003595166275330241,0.0012588832487309643,0.07686796315250766,0.4482412060301507,0.5742888216857185,6,8,0
6943,0.8755060728744939,0.6659911932008244,0.1518987341772152,0.006949847531367594,0.0,0.13306038894575228,0.5678391959798994,0.7472293988885471,4,0,6
6944,0.46153846153846156,0.5917670139121187,0.0459915611814346,0.0018337890897137479,0.003847715736040609,0.09416581371545546,0.24422110552763815,0.571948438138156,7,2,4
6945,0.41700404858299595,0.5496397770185291,0.34177215189873417,0.017454417231094723,0.0,0.17297850562947797,0.17688442211055275,0.3730525484941238,7,1,6
6946,0.4291497975708502,0.6589699870518928,0.04064697609001406,0.7336016906121074,0.00016446700507614213,0.1443193449334698,0.8542713567839195,0.7138628718800621,3,9,1
6947,0.5384615384615385,0.6088185145595241,0.04275668073136427,0.3733585222352982,6.65989847715736e-05,0.1269191402251791,0.7216080402010049,0.5378935630274466,3,0,4
6948,0.37044534412955465,0.9719151754042734,0.1310829817158931,0.0006793964156995466,0.00012893401015228424,0.0962128966223132,0.6683417085427136,0.6724793839743383,1,8,0
6949,0.5708502024291497,0.812433492878541,0.04163150492264416,0.017757142582671873,0.482233502538071,0.14636642784032752,0.7165829145728643,0.353159288339842,5,4,9
6950,0.757085020242915,0.5255670702221921,0.04753867791842475,0.4177582404666136,0.0,0.10133060388945753,0.664321608040201,0.4359996879488603,3,2,4
6951,0.47874493927125505,0.700094194495635,0.04908579465541491,0.06538593123081024,0.23451776649746192,0.1269191402251791,0.21105527638190952,0.7746990771546443,6,1,9
6952,0.5111336032388664,0.9608818514559523,0.5569620253164557,0.028957980591026448,0.0,0.41453428863868985,0.8110552763819096,0.7958313638929296,2,1,6
6953,0.32793522267206476,0.7622820203861723,0.053164556962025315,0.04046154395095817,0.0,0.05987717502558853,0.4522613065326633,0.4553743925327997,6,3,4
6954,0.5030364372469636,0.9257758207112943,0.19268635724331928,0.002842873594970917,0.0,0.14943705220061412,0.6703517587939698,0.8309508840684124,1,8,6
6955,0.37955465587044535,0.47441256827997597,0.08255977496483825,0.25428655061495226,0.0,0.2753326509723644,0.5869346733668341,0.7488355444604039,7,0,1
6956,0.6002024291497975,0.7422214313892248,0.04767932489451477,0.366294930698498,2.2538071065989848e-05,0.09211873080859773,0.5045226130653266,0.5415372189818872,4,0,4
6957,0.6295546558704453,0.42626715468730203,0.07313642756680731,0.294649930825239,5.8172588832487304e-05,0.03868986693961105,0.41909547738693465,0.44131373529803175,7,1,1
6958,0.8552631578947368,0.7111275184439562,0.10042194092827005,0.023508924262637735,0.0,0.08393039918116682,0.6231155778894472,0.4500052773354503,4,6,2
6959,0.7064777327935222,0.8846516132675519,0.12137834036568214,0.12815098745780612,0.0,0.1412487205731832,0.4472361809045226,0.48681354485505673,4,3,2
6960,0.42611336032388664,0.9638909398054945,0.06019690576652602,0.0017530623292931742,0.0009005076142131979,0.10542476970317297,0.5025125628140703,0.7986948919981827,6,3,0
6961,0.6831983805668017,0.7522517258876985,0.22081575246132207,0.2593319731412381,1.715736040609137e-05,0.14227226202661206,0.1316582914572864,0.5775424137155653,7,2,6
6962,0.5961538461538461,0.45234592038333377,0.04430379746835443,0.8294647186115385,1.2690355329949238e-06,0.14227226202661206,0.7376884422110552,0.6153006016162412,3,9,1
6963,0.8157894736842106,0.6098215440093715,0.09268635724331926,0.011399910199551708,0.0,0.6376663254861822,0.8532663316582914,0.43617865845543863,2,6,5
6964,0.5020242914979757,0.5697003660154765,0.04725738396624472,0.04490151577408971,1.4923857868020303e-06,0.08771750255885363,0.457286432160804,0.380459174074057,4,1,4
6965,0.5303643724696356,0.6700033110002139,0.06075949367088608,0.3763857757510697,0.0,0.150460593654043,0.7979899497487437,0.5820946891649419,3,0,1
6966,0.4645748987854251,0.8936788783161783,0.08762306610407876,0.0051536771120098334,0.0,0.0962128966223132,0.5909547738693467,0.710545034027341,6,3,0
6967,0.5819838056680161,0.8455334647235043,0.08213783403656821,0.24116845204660903,5.238578680203045e-06,0.06591606960081883,0.8623115577889446,0.5881659194265602,1,6,1
6968,0.868421052631579,0.5466306886689869,0.10801687763713079,0.028957980591026448,0.05248730964467005,0.1269191402251791,0.8190954773869346,0.5298353012440744,8,0,8
6969,0.7054655870445343,0.5516458359182238,0.2517580872011252,0.8637735917902822,3.4923857868020305e-05,0.0805527123848516,0.8482412060301506,0.38915530509882384,3,9,5
6970,0.8036437246963564,0.7472365786384617,0.052039381153305204,0.27547732522535284,0.00042030456852791873,0.13408393039918115,0.7095477386934672,0.5701770890217654,8,0,4
6971,0.7196356275303644,0.9408212624590048,0.10478199718706048,0.16245986063654988,0.023553299492385785,0.04738996929375639,0.943718592964824,0.5001032522153336,1,6,8
6972,0.5607287449392713,0.7703062559849513,0.17862165963431786,0.012711720056386029,7.238578680203046e-06,0.112589559877175,0.3256281407035176,0.4574256698774281,6,3,6
6973,0.4382591093117409,0.49948830452616033,0.2911392405063291,0.26538648017278116,0.0,0.3346980552712385,0.693467336683417,0.3645216210138908,4,1,6
6974,0.6680161943319839,0.7091214595442614,0.29254571026722925,0.40060380387724176,0.0,0.2036847492323439,0.764824120603015,0.4097002014565445,3,0,5
6975,0.6659919028340081,0.3851429472435597,0.1518987341772152,0.8839552818954256,1.9086294416243653e-05,0.2507676560900717,0.5778894472361809,0.6215783363085267,0,5,5
6976,0.5637651821862348,0.661979075401435,0.07876230661040788,0.6599385217283342,1.6852791878172589e-06,0.12896622313203684,0.9668341708542713,0.43711022288711543,3,9,1
6977,0.7338056680161943,0.44733077313409686,0.10829817158931083,0.03571884677624948,1.532994923857868e-05,0.3070624360286592,0.7778894472361808,0.433214172628526,8,0,5
6978,0.8927125506072875,0.4573610676325706,0.2672292545710267,0.017958959483723308,0.00019390862944162435,0.11668372569089047,0.45427135678391956,0.46055994823622265,4,1,6
6979,0.5354251012145749,0.2226521763682851,0.04191279887482419,0.796164929938052,0.0,0.08597748208802455,0.16482412060301507,0.5102770371662084,0,5,3
6980,0.6052631578947368,0.7883607860822041,0.05372714486638537,0.002580511623604053,0.001451776649746193,0.1074718526100307,0.4582914572864321,0.43605016680969005,6,3,0
6981,0.2834008097165992,0.7231638718421247,0.10028129395218004,0.4167491559613564,0.0,0.20982599795291706,0.507537688442211,0.47211501837889425,7,3,5
6982,0.687246963562753,0.7331941663405984,0.044866385372714486,0.005224313027377835,0.00012893401015228424,0.05056294779938588,0.7306532663316582,0.45882531101861745,8,6,2
6983,0.4291497975708502,0.5125276873741762,0.044022503516174406,0.7406652821489077,6.670050761421319e-05,0.10337768679631526,0.34472361809045227,0.5944115312074084,0,5,3
6984,0.4888663967611336,0.7893638155320515,0.14345991561181434,0.11301471987894862,0.0,0.2507676560900717,0.5829145728643215,0.5601226177419428,6,8,6
6985,0.4058704453441296,0.8505486119727412,0.06807313642756681,0.00034034402193313794,2.2944162436548224e-05,0.3377686796315251,0.48944723618090447,0.6250843226425223,6,3,0
6986,0.5121457489878543,0.5987882200610504,0.05218002812939522,0.5307757050554166,0.000282233502538071,0.05424769703172979,0.16381909547738693,0.4433099447944821,7,2,1
6987,0.6973684210526315,0.6359003097054032,0.0459915611814346,0.04036063550043246,2.0913705583756343e-05,0.07308085977482087,0.9457286432160803,0.5182939980634472,8,6,2
6988,0.5769230769230769,0.6479366631035717,0.06933895921237693,0.24116845204660903,0.0,0.03449334698055271,0.6452261306532663,0.4095074639879217,4,0,1
6989,0.5080971659919028,0.9689060870547314,0.13305203938115331,0.005799491195374422,1.583756345177665e-06,0.1074718526100307,0.6412060301507537,0.7339993483637965,1,3,0
6990,0.5910931174089068,0.5416155414197501,0.0810126582278481,0.0903103185106623,0.0,0.25486182190378714,0.19597989949748743,0.633151762400591,7,2,1
6991,0.604251012145749,0.28283394335912754,0.0360056258790436,0.2875863392884388,0.0,0.09518935516888433,0.3025125628140703,0.618581727570177,7,2,4
6992,0.6700404858299596,0.8706092009696886,0.047960618846694794,0.00889738062651393,0.002477157360406091,0.58546571136131,0.3547738693467336,0.4267666454043586,2,7,0
6993,0.5050607287449392,0.8164456106779304,0.48241912798874825,0.22401401545723718,0.0,0.353121801432958,0.5376884422110553,0.9672667532455612,2,1,6
6994,0.5678137651821863,0.7873577566323566,0.08846694796061884,0.028453438338397863,0.4578680203045685,0.050665301944728756,0.5487437185929648,0.6293933817624464,5,4,9
6995,0.6417004048582996,0.48143377442890756,0.03713080168776371,0.48738507132935827,0.5776649746192892,0.13101330603889458,0.9738693467336682,0.3995952513158921,5,4,9
6996,0.5111336032388664,0.7161426656931931,0.04739803094233474,0.011500818650077425,1.2690355329949238e-06,0.35209825997952915,0.1437185929648241,0.42904737211639504,6,3,0
6997,0.6973684210526315,0.7281790190913615,0.170182841068917,0.04066336085200961,8.375634517766496e-05,0.28454452405322417,0.5748743718592964,0.6425545974769746,4,8,6
6998,0.5050607287449392,0.21161885241996398,0.0459915611814346,0.7699287328013655,6.040609137055837e-06,0.07860798362333674,0.4884422110552763,0.3521588890979427,0,5,3
6999,0.5748987854251012,0.8405183174742674,0.04472573839662448,0.0015310637381365972,1.6751269035532994e-06,0.04524053224155578,0.7758793969849246,0.587936470059152,1,6,0
7000,0.7004048582995951,0.637906368605098,0.04810126582278481,0.2462138745728949,0.0026497461928934006,0.15455475946775843,0.48341708542713563,0.5407983920188331,4,1,4
7001,0.6862348178137653,0.7532547553375459,0.06722925457102673,0.014225346814271782,0.031878172588832486,0.16069600818833163,0.5517587939698493,0.5545928879874077,4,0,8
7002,0.8157894736842106,0.7191517540427352,0.070042194092827,0.0032162348619160694,0.0,0.09723643807574206,0.8964824120603014,0.4590364044366329,8,6,2
7003,0.7874493927125507,0.5676943071157817,0.043741209563994375,0.6781020428229633,0.00019999999999999998,0.05916069600818833,0.48140703517587935,0.5413674264500052,3,2,3
7004,0.5495951417004049,0.8986940255654152,0.12545710267229254,0.013115353858488896,0.0017563451776649744,0.19140225179119755,0.650251256281407,0.7945143245240072,1,8,0
7005,0.7074898785425101,0.4804307449790602,0.12925457102672291,0.0043665911979092415,9.725888324873096e-05,0.032241555783009204,0.464321608040201,0.4724775483793991,4,1,6
7006,0.6710526315789475,0.772312314884646,0.07862165963431786,0.0006511420495523459,0.0,0.0195496417604913,0.7567839195979899,0.4774565996521547,1,6,0
7007,0.6700404858299596,0.6158397207084557,0.09071729957805907,0.28254091676215304,0.0,0.17911975435005117,0.19899497487437184,0.5499534217784161,7,2,1
7008,0.3856275303643725,0.16247040937744267,0.04149085794655415,0.8879916199164544,0.0,0.07799385875127943,0.3467336683417085,0.443956992010573,0,5,3
7009,0.4757085020242915,0.5165398051735657,0.044585091420534455,0.437939930571757,0.0,0.1105424769703173,0.13065326633165827,0.5310605608660336,7,2,4
7010,0.604251012145749,0.7602759614864776,0.05991561181434599,0.1907142267837506,0.0,0.3561924257932446,0.3869346733668341,0.5638488754686503,6,0,1
7011,0.5668016194331984,0.8746213187690782,0.07890295358649789,0.028756163689975016,0.0,0.11463664278403274,0.4944723618090452,0.590575137784345,6,8,2
7012,0.6629554655870445,0.9287849090608364,0.09845288326300985,0.3491404941091261,0.00019695431472081218,0.1218014329580348,0.7487437185929647,0.6560462202805707,1,0,1
7013,0.5172064777327935,0.9017031139149573,0.08452883263009846,0.11604197339472012,0.0001065989847715736,0.09723643807574206,0.07768844221105527,0.5552674691275875,6,3,2
7014,0.5121457489878543,0.8505486119727412,0.06483825597749648,0.004084047536437234,0.0,0.38689866939611056,0.40804020100502514,0.4723215228095615,6,3,0
7015,0.695344129554656,0.5887579255625766,0.17440225035161744,0.3047407758778107,0.0,0.2722620266120778,0.6793969849246231,0.7185206940384464,3,0,5
